,nums,labels
0,四百; 九百九十一,1
14456,六百四十二; 二十九,0
14457,十; 七百三,1
14458,百四十二; 七百八十三,1
14459,百五十六; 百九十,1
14460,六百九十; 百十二,0
14461,三百六十八; 五百八十六,1
14462,七百七十四; 七十七,0
14463,五百四十一; 四百七十六,0
14464,八百八十八; 三百三十九,0
14465,二百七十七; 二百四十六,0
14466,三百七十七; 八百三十六,1
14467,四百五十一; 百八十二,0
14468,八百八十九; 百五十六,0
14469,八百八十六; 四百十五,0
14470,四百七十四; 百六十四,0
14471,三百十三; 百三十九,0
14472,三十七; 三百六十七,1
14473,二百四十七; 六百五十四,1
14474,二百七十; 百二十一,0
14475,六十七; 五百八十七,1
14476,七百六十五; 二十四,0
14477,二百二十三; 九百六十九,1
14478,百二十九; 百三十四,1
14479,三百六; 百十,0
14480,百九十九; 百六十六,0
14481,七十二; 九百四十,1
14482,四百五十六; 千,1
14483,五百二十五; 八十四,0
14484,八百四十八; 二百一,0
14485,四百二十五; 三百五十二,0
14486,七百三十七; 三百六十三,0
14487,二百九十七; 二十,0
14488,三百二十六; 五百二十,1
14489,五百二十三; 八十二,0
14490,百十三; 五百六十一,1
14491,七百八十三; 六百七十三,0
14492,七百八十; 十三,0
14493,二十八; 六百五十五,1
14494,八百二十九; 八十一,0
14495,五百五十; 六百三十二,1
14496,二百六十五; 八十七,0
14497,三百八十九; 二百三十三,0
14498,八百五十二; 六百二十二,0
14499,三百八十九; 五百三十六,1
14500,八百十四; 八十四,0
14501,二百五十三; 四百九十七,1
14502,四百八十二; 五百五十九,1
14503,四百七十三; 八百二十一,1
14504,八百七; 二百,0
14505,三百三十八; 六百七十一,1
14506,四百二; 三百四十二,0
14507,六百七十; 五十三,0
14508,百五十一; 八十六,0
14509,七百三十; 三百二十七,0
14510,四百四十一; 五百六十四,1
14511,四百八十八; 四百十七,0
14512,五十; 五百九十,1
14513,四百二; 五百四十九,1
14514,四百四十二; 四百八十二,1
14515,百五十一; 七百二十四,1
14516,八百四十七; 十七,0
14517,八百八十一; 六百六十一,0
14518,十八; 三百八十九,1
14519,九百九十五; 九百七十八,0
14520,九百五十四; 六百四十二,0
14521,七百三十七; 八百八十六,1
14522,四百二十三; 五百三十一,1
14523,六百七十二; 三百三十二,0
14524,六百七十; 百四十三,0
14525,四百八十六; 三百九十九,0
14526,八百四十四; 七百十四,0
14527,八百九十六; 九百六十七,1
14528,八百九十七; 七百三十七,0
14529,三百九十九; 七百八十九,1
14530,七百七; 五百五十三,0
14531,十六; 七百四十一,1
14532,五百五十四; 百三十一,0
14533,三百十一; 八百十,1
14534,百二十七; 二百八十六,1
14535,二百二十九; 三百,1
14536,九百四十一; 六十七,0
14537,四百三十五; 九百五十九,1
14538,二百二十一; 四百八十二,1
14539,百二十; 八百二十,1
14540,二百四十一; 四百八,1
14541,八百三; 九百六十七,1
14542,四百六十四; 二百九,0
14543,八百三十九; 四百八十一,0
14544,三; 四百八十九,1
14545,六百八十一; 二百九十,0
14546,七百八十五; 四百二十五,0
14547,八百九十; 四百二十二,0
14548,八百十九; 三百五十,0
14549,八百十五; 七百十六,0
14550,四百七; 五百五十六,1
14551,八百五十二; 六百八,0
14552,八百十九; 四百八十,0
14553,百二十七; 二百十三,1
14554,八百八十九; 七百,0
14555,百三十三; 百五十三,1
14556,九百六十九; 三百三十二,0
14557,百四十九; 三百六十九,1
14558,六百五十六; 九百八十七,1
14559,八百八十六; 九百四十八,1
14560,四百十五; 八百五十二,1
14561,二百七十七; 三百十,1
14562,六百六十八; 九百五十六,1
14563,四百七十八; 百四十三,0
14564,三百七十二; 百三十九,0
14565,八百四十六; 八百九十六,1
14566,百三十; 五百七十,1
14567,百二十; 百四十二,1
14568,三百二十; 六百六十九,1
14569,二百; 二百五十一,1
14570,三百十; 七百六,1
14571,四百九十一; 百二十二,0
14572,四百六十; 五百三十一,1
14573,四百三十四; 五百四十三,1
14574,八十七; 四百四十四,1
14575,九百六十四; 五百二十六,0
14576,七百五十三; 六百九十八,0
14577,六百六十三; 二百九,0
14578,八百九十二; 七百八十四,0
14579,八百四十八; 七百三十五,0
14580,八百二十七; 九百十,1
14581,八百六十八; 五百九十六,0
14582,四百十七; 五百四十八,1
14583,六百八十二; 四百四十五,0
14584,二十五; 六百七十五,1
14585,四百九十四; 二十六,0
14586,五百五; 九百二十七,1
14587,七百十三; 三百二十六,0
14588,七百五十四; 三百五十七,0
14589,八百五十七; 四百七十六,0
14590,五百二十九; 三百五十五,0
14591,二百七十四; 二百四十六,0
14592,四百九十六; 七百七,1
14593,二十五; 百九十八,1
14594,八百七十八; 三百三十二,0
14595,八百五十; 二十三,0
14596,九百二十三; 三,0
14597,四百三十八; 八百十六,1
14598,百五十; 五百十,1
14599,百六十九; 八百六十一,1
14600,四百七十二; 六百六十三,1
14601,八百五十一; 四百三十七,0
14602,二十七; 四百九十三,1
14603,八百九十六; 九百五十三,1
14604,四百一; 六百二,1
14605,二百二十二; 八百九十九,1
14606,八百九十; 四百六,0
14607,六百八; 二百二十七,0
14608,十八; 百五十八,1
14609,七百四十; 二百六十四,0
14610,七百七十八; 六百八十八,0
14611,二百十七; 二百三,0
14612,九百三十一; 七百四十四,0
14613,八百五十三; 六百七十六,0
14614,五百四十四; 四百六十二,0
14615,八百二十二; 九百,1
14616,二十九; 八百五十五,1
14617,九百八十一; 百五十一,0
14618,六百三十九; 七百十九,1
14619,八百八十六; 三百九十一,0
14620,八百十四; 二十五,0
14621,九; 百三十一,1
14622,六百十一; 八百二十四,1
14623,三百八十三; 百二十七,0
14624,百六十九; 三百二十一,1
14625,八百四十; 五百七,0
14626,七百二十二; 五百七十五,0
14627,七十三; 八百六十四,1
14628,二百; 三百三十四,1
14629,九百五十四; 百八十三,0
14630,五百六十六; 八百十五,1
14631,百十三; 四百六十二,1
14632,三百二十五; 七百二十五,1
14633,七百四十; 四百五,0
14634,四百十; 十三,0
14635,六百八十七; 四百六,0
14636,八百八十; 四百十八,0
14637,七百三十六; 六百七十二,0
14638,二百三十九; 五百八十六,1
14639,五百七十九; 九百九十八,1
14640,百二十七; 七百三十二,1
14641,八百十二; 六百六十五,0
14642,七百三十七; 四百五十六,0
14643,四百三十七; 九百二十,1
14644,九百; 六百十四,0
14645,三百五; 六百六十六,1
14646,五百十三; 五百七十一,1
14647,八百五十八; 二百五十四,0
14648,百二; 九百二,1
14649,三百八十九; 三百二十二,0
14650,二十; 百八十六,1
14651,四百八十六; 五百三十二,1
14652,九百六; 五百一,0
14653,四百六十二; 五百八十七,1
14654,四百三十; 六百二十一,1
14655,六百九十七; 五百五十七,0
14656,八百九十七; 四百七十八,0
14657,七百四十八; 四百六十二,0
14658,五百十; 七百五十二,1
14659,四百六十三; 五百四十三,1
14660,三百七十; 八百二十四,1
14661,五百四十四; 四百九十五,0
14662,三百二十六; 八百三十四,1
14663,百七十二; 四百四十二,1
14664,七百七十六; 三百四十五,0
14665,九百四十三; 三十七,0
14666,七百三十一; 五百五十,0
14667,四百八十二; 五百六十九,1
14668,三百九十六; 八百二十七,1
14669,九百九十二; 七百八十九,0
14670,八十七; 六百七十三,1
14671,百九十; 四百七十七,1
14672,二百四十四; 九百六十二,1
14673,六百十八; 二百九十四,0
14674,二百二十七; 四百四十一,1
14675,四百三十三; 八百八十七,1
14676,六十二; 八百六,1
14677,百六十四; 九十一,0
14678,六百六十五; 五百三十三,0
14679,九百四十五; 八百一,0
14680,三百三十六; 六百五十一,1
14681,三十一; 九百三十八,1
14682,三百六; 五百二十六,1
14683,二百三十七; 三百五十三,1
14684,百四十一; 五百七十五,1
14685,六百七十四; 三百三十四,0
14686,九百六十五; 六百二十九,0
14687,六百八十; 四百八十九,0
14688,七百六十五; 九百七十七,1
14689,五百五十四; 七百六,1
14690,六百九十九; 六百八十四,0
14691,五百九十三; 三百九十三,0
14692,三百九十五; 二百六十,0
14693,七百二十七; 五百七十六,0
14694,九百五十八; 三百三十一,0
14695,三百五十三; 五百二十一,1
14696,六百九十三; 二百二十,0
14697,四百八十; 四百九十,1
14698,百九十七; 五百四十三,1
14699,四百五十六; 六百十五,1
14700,三百五十八; 五百八十五,1
14701,三百七十四; 五百四十五,1
14702,二百六十四; 三百五十六,1
14703,三百六十五; 百三十六,0
14704,七百四十五; 百八十九,0
14705,七百十四; 九百八十,1
14706,七百七十; 七百六十五,0
14707,十四; 百七十五,1
14708,百三十二; 五百二十三,1
14709,四百二十三; 三百二十九,0
14710,五百六十七; 二百六,0
14711,八百三十七; 百六十二,0
14712,三百二十九; 五百十七,1
14713,百九十五; 百九十九,1
14714,三百三十一; 百二十一,0
14715,四百二十四; 九百七十六,1
14716,八百五十一; 四百二十八,0
14717,百十四; 七百四十八,1
14718,五百十五; 七百九十二,1
14719,二百六十一; 百三十一,0
14720,二百六十五; 二百七十三,1
14721,八十七; 百八十一,1
14722,二百八十; 六百四十七,1
14723,五百五十四; 四百十二,0
14724,九百十七; 七十,0
14725,五百五十四; 二百五十二,0
14726,百六; 百五十九,1
14727,三百九十二; 三百二,0
14728,八百三; 六百六十六,0
14729,五百九十六; 八百六十二,1
14730,五百四十三; 四十六,0
14731,七百三十三; 五百四十九,0
14732,百三十四; 五百五十三,1
14733,五百六十九; 百四十五,0
14734,六百八十七; 八十三,0
14735,六百五; 六百五十九,1
14736,九百三十九; 百十,0
14737,九十四; 百六十一,1
14738,六百八十一; 五百三,0
14739,八; 二,0
14740,二百七十五; 九百八十三,1
14741,八百七十四; 八百三十六,0
14742,九百九; 九百四十六,1
14743,百七十四; 六百五十四,1
14744,八百七十八; 三百十五,0
14745,百二; 四百六十六,1
14746,二百十六; 九百九十九,1
14747,六百二十六; 三百十,0
14748,六百五十二; 七百十九,1
14749,六百三十五; 四百六十六,0
14750,九百七十七; 三百三十三,0
14751,二百五十九; 八百二十九,1
14752,七十二; 九百八十三,1
14753,八百九十四; 三百七十六,0
14754,百九; 三百九十八,1
14755,七百三十五; 六百三十,0
14756,三百八十二; 四百九十八,1
14757,八百五十七; 五百四十六,0
14758,百十二; 七百二十九,1
14759,八百十三; 五百二十三,0
14760,五百三十五; 三百十四,0
14761,四百六十三; 四百九十九,1
14762,八百四十二; 七百三十八,0
14763,六百六十; 三十一,0
14764,百八十六; 五百一,1
14765,六百五十二; 八百七十六,1
14766,九百七十二; 六百十八,0
14767,九百十一; 二百二十四,0
14768,九百八十五; 四百八十一,0
14769,六十八; 百十三,1
14770,七百二十九; 二百十三,0
14771,六百九十九; 八百五十七,1
14772,四百九十四; 四百三十八,0
14773,二百五十九; 五百六十七,1
14774,五百五十六; 二百五十九,0
14775,八百十七; 八百三十六,1
14776,三百一; 二百,0
14777,九百四十九; 百七十二,0
14778,八百四十; 百八十八,0
14779,九百三十五; 七百七,0
14780,二百五十三; 四百八十二,1
14781,五百五十二; 二百三十八,0
14782,二百六; 二百十五,1
14783,三百三十六; 四百,1
14784,二百十六; 八百六十,1
14785,六百七十七; 六百九十六,1
14786,五百; 九百六十八,1
14787,五百六十五; 五百三十四,0
14788,二百八十; 九十,0
14789,百五十四; 四百八十四,1
14790,三百七十八; 百六十六,0
14791,二百二十七; 七百十,1
14792,八百八十五; 二百四十七,0
14793,二百四十九; 五百二十三,1
14794,八百五十二; 六百七十五,0
14795,五十五; 七百十五,1
14796,八百五; 八百七,1
14797,三; 五百六十四,1
14798,五百九十七; 七百六十九,1
14799,三百四十七; 八百二十一,1
14800,九百二十六; 八十一,0
14801,二百九十四; 六百二十五,1
14802,七百六十三; 六百十一,0
14803,九百四十六; 六百九十,0
14804,五百二十四; 七百五十五,1
14805,七百八十一; 四百九十,0
14806,百三十三; 百八十,1
14807,百二十四; 六百二十八,1
14808,八十三; 七百三十七,1
14809,九百四十九; 六百九,0
14810,百十一; 四百五十二,1
14811,六百二十二; 五百十九,0
14812,七百九十一; 九十一,0
14813,八百九十九; 六百八十四,0
14814,二百十四; 百五十七,0
14815,百五十二; 五百六十二,1
14816,十二; 五百九十三,1
14817,百九十一; 百一,0
14818,八十; 六百三十,1
14819,六百四十六; 七百九,1
14820,七百八十六; 七百十一,0
14821,四十; 二百二十八,1
14822,三百五十一; 五百九十,1
14823,九百八十二; 九百六十六,0
14824,二百五十二; 七百七十五,1
14825,六百五十七; 三百八十五,0
14826,三百九十三; 八百三十九,1
14827,六百四十三; 八百五十三,1
14828,四百二十四; 八百二十四,1
14829,三百二十二; 十,0
14830,四百四; 五百二十三,1
14831,六百五十九; 五百十五,0
14832,二十八; 七十五,1
14833,九百七十五; 七百十二,0
14834,九百三十九; 八百九十九,0
14835,三百四十九; 六百八,1
14836,二百五十七; 五百九十一,1
