,sents,labels
3266,ottehundrede og otteoghalvtreds,0
3267,ethundrede og firs,0
3268,seks femhundrede og otteoghalvfjerds,1
3269,firehundrede og enoghalvfems,0
3270,trehundrede og fireogfirs,0
3271,firehundrede og syvogtredive tohundrede og femten,1
3272,tohundrede og toogfirs firehundrede og niogfyrre,1
3273,niogfirs firehundrede og to,1
3274,treogfyrre,0
3275,tohundrede og femoghalvfems,0
3276,syvogtreds,0
3277,firs trehundrede og treogtyve,1
3278,trehundrede og fem syvhundrede og syv,1
3279,tohundrede og seksoghalvtreds,0
3280,tohundrede og fireoghalvfjerds syvhundrede og fireoghalvfjerds,1
3281,firehundrede og treoghalvfjerds firehundrede og ni,1
3282,ethundrede og enoghalvfems,0
3283,syvhundrede og otte,0
3284,firehundrede og syvoghalvfems,0
3285,ottehundrede og fyrre,0
3286,nihundrede og seksogtyve,0
3287,nihundrede og toogfirs niogtreds,1
3288,nihundrede og tooghalvfjerds nihundrede og atten,1
3289,tohundrede og syvogfirs,0
3290,ethundrede og treogfirs,0
3291,ottehundrede og toogtyve trehundrede og otteogfyrre,1
3292,ethundrede og to firehundrede og atten,1
3293,tohundrede og seksogtredive,0
3294,firehundrede og femoghalvtreds sekshundrede og treogfyrre,1
3295,tohundrede og otteogtyve,0
3296,femhundrede og nioghalvfems ethundrede og halvtreds,1
3297,syvhundrede og otteoghalvfems,0
3298,trehundrede,0
3299,tohundrede og syvogfirs femhundrede og femogtyve,1
3300,sekshundrede og seksogfirs tohundrede og treoghalvfjerds,1
3301,ethundrede og otteoghalvfems trehundrede og seksoghalvtreds,1
3302,syvhundrede og femogtyve,0
3303,ethundrede,0
3304,femogtredive femhundrede og to,1
3305,firehundrede og nitten,0
3306,femhundrede og fireoghalvfjerds,0
3307,ethundrede og treds,0
3308,tohundrede og fireogtreds,0
3309,nihundrede og ni,0
3310,ottehundrede og niogtyve femogfirs,1
3311,trehundrede og tooghalvfjerds,0
3312,trehundrede og enogfyrre,0
3313,firehundrede og fireogfyrre,0
3314,nihundrede og syvoghalvfjerds trehundrede og fem,1
3315,ottehundrede og treoghalvfjerds,0
3316,syvhundrede og niogfyrre,0
3317,nihundrede og tooghalvtreds femhundrede og enogtyve,1
3318,syvhundrede og nitten seksoghalvfems,1
3319,trehundrede og enogfyrre,0
3320,sekshundrede og et,0
3321,femhundrede og seksoghalvtreds,0
3322,trehundrede og femten,0
3323,ottehundrede og seksoghalvfjerds sekshundrede og femogtyve,1
3324,sekshundrede og enogtreds,0
3325,femhundrede og syvogfirs trehundrede og otteoghalvtreds,1
3326,firehundrede og enogtyve,0
3327,niogtredive,0
3328,ottehundrede og otteogtreds,0
3329,syvhundrede og to nihundrede og femogfyrre,1
3330,firehundrede og syvogfyrre,0
3331,ottehundrede og fireogfirs,0
3332,elleve,0
3333,trehundrede og syv,0
3334,ethundrede og tretten femhundrede og fjorten,1
3335,femhundrede og toogtredive,0
3336,femhundrede og treogfirs,0
3337,trehundrede og seksten,0
3338,tretten,0
3339,sekshundrede og femogfyrre nihundrede og treogtreds,1
3340,ethundrede,0
3341,femhundrede og halvtreds,0
3342,trehundrede og enogtreds,0
3343,sekshundrede og seksogfirs,0
3344,sekshundrede og syvogtyve,0
3345,nihundrede og fireogtredive tohundrede og treogfyrre,1
3346,ethundrede og fireogtreds,0
3347,tohundrede og niogfirs,0
3348,firehundrede og femogfyrre,0
3349,femhundrede og enogfyrre,0
3350,firehundrede og enoghalvtreds tohundrede og tretten,1
3351,femhundrede og enogfirs,0
3352,firehundrede og femogfirs nihundrede og femogfirs,1
3353,femhundrede og tre tohundrede og nioghalvfjerds,1
3354,femhundrede og niogtyve,0
3355,femhundrede og toogtreds syvogtreds,1
3356,to syvhundrede og otteogtyve,1
3357,sekshundrede og femten,0
3358,ethundrede og femoghalvfems trehundrede og otteoghalvfems,1
3359,sekshundrede og seksogtredive,0
3360,ethundrede og fireoghalvfjerds,0
3361,ethundrede og enoghalvtreds,0
3362,nihundrede og fireogtreds nihundrede og sytten,1
3363,ottehundrede og tredive,0
3364,sekshundrede og otteoghalvfems trehundrede og seksogfyrre,1
3365,nihundrede og femoghalvtreds,0
3366,sekshundrede og femoghalvtreds,0
3367,tohundrede og seks,0
3368,syvhundrede og seksogfyrre nihundrede og tooghalvfjerds,1
3369,ottehundrede og seksoghalvfjerds firehundrede og seksoghalvtreds,1
3370,trehundrede og fireogtreds,0
3371,firehundrede og toogtredive,0
3372,sekshundrede og otteoghalvfjerds tre,1
3373,nihundrede og femten tohundrede og seksoghalvfjerds,1
3374,femoghalvtreds,0
3375,atten,0
3376,sekshundrede og tooghalvfjerds,0
3377,sekshundrede og treogfirs,0
3378,sekshundrede og treogfyrre,0
3379,syvhundrede og otteogtreds sekshundrede og toogtredive,1
3380,trehundrede og ti,0
3381,femhundrede og atten,0
3382,ethundrede og fireoghalvfjerds ethundrede og otteogtreds,1
3383,firehundrede og otteogfirs,0
3384,trehundrede og fireogtredive firehundrede og tolv,1
3385,to ethundrede og fireogtreds,1
3386,tohundrede og enogtredive ethundrede og otteoghalvfems,1
3387,nihundrede og tooghalvtreds femhundrede og tooghalvfjerds,1
3388,treoghalvfems,0
3389,sekshundrede og fireogtreds,0
3390,tohundrede og nitten sekshundrede og elleve,1
3391,firehundrede og syvogtreds trehundrede og enoghalvtreds,1
3392,nihundrede og syvoghalvfjerds,0
3393,sekshundrede og otteoghalvfems,0
3394,ottehundrede og otteoghalvtreds syvhundrede og seksoghalvfjerds,1
3395,trehundrede og femoghalvfjerds tooghalvtreds,1
3396,sekshundrede og ti ethundrede og syvoghalvtreds,1
3397,fire,0
3398,sekshundrede og femoghalvtreds,0
3399,tohundrede og treogtyve,0
3400,niogfirs fyrre,1
3401,trehundrede og tretten tohundrede og treds,1
3402,firehundrede og syvogfyrre femhundrede og fyrre,1
3403,femhundrede og seks,0
3404,atten,0
3405,nihundrede og enoghalvfjerds firehundrede og femten,1
3406,firehundrede og syvogtredive,0
3407,sekshundrede og fireogtredive ottehundrede og femoghalvtreds,1
3408,tohundrede og femogtredive,0
3409,trehundrede og femogtreds femhundrede og nioghalvfems,1
3410,firehundrede og atten trehundrede og tooghalvfems,1
3411,trehundrede og seksogfirs sekshundrede og seksogfirs,1
3412,nihundrede og toogtyve,0
3413,syvogtreds,0
3414,sekshundrede og femoghalvfems,0
3415,syvhundrede og fireogtyve ethundrede og fire,1
3416,femhundrede og treogtreds nihundrede og otteoghalvfjerds,1
3417,femhundrede og femogtredive,0
3418,seksoghalvfems,0
3419,ethundrede og seks firehundrede og enogtyve,1
3420,trehundrede og enoghalvfjerds tohundrede og treoghalvfjerds,1
3421,sekshundrede og femogtreds trehundrede og fyrre,1
3422,sekshundrede og toogfirs ethundrede og tolv,1
3423,sekshundrede og tooghalvfems,0
3424,syvhundrede og niogtreds nihundrede og seksogfirs,1
3425,nihundrede og treoghalvfems syvhundrede og treogtredive,1
3426,femhundrede og fireogtyve ottehundrede og toogtredive,1
3427,ethundrede og niogtreds,0
3428,fjorten,0
3429,femhundrede og fire,0
3430,syvhundrede og fireogtyve,0
3431,firehundrede og otteoghalvfems firehundrede og syvogfyrre,1
3432,trehundrede og fireogtredive,0
3433,ottehundrede og toogtreds,0
3434,treogfyrre,0
3435,firehundrede og fireogtredive,0
3436,ethundrede og syvogtreds ethundrede og niogtreds,1
3437,syvhundrede og syvoghalvfjerds sekshundrede og enogtredive,1
3438,femoghalvfjerds ethundrede og elleve,1
3439,firehundrede og ti ottehundrede og fireoghalvfjerds,1
3440,ethundrede og enogtreds ethundrede og otteogtyve,1
3441,tohundrede og treds ottehundrede og syv,1
3442,fireogfyrre ethundrede og femogfyrre,1
3443,trehundrede og otteogtredive syvhundrede og niogtreds,1
3444,trehundrede og toogtredive,0
3445,tohundrede og ni firehundrede og otteoghalvfjerds,1
3446,nihundrede og otte tohundrede og femogfirs,1
3447,syvhundrede og otteogfirs,0
3448,ethundrede og enogtreds tohundrede og fireogfirs,1
3449,tohundrede og niogtredive,0
3450,fireogfirs trehundrede og tredive,1
3451,nihundrede og halvfems trehundrede og femoghalvfems,1
3452,sekshundrede og enoghalvfems,0
3453,nihundrede og femogfirs,0
3454,firehundrede og fireoghalvfjerds seksoghalvtreds,1
3455,treogtredive,0
3456,ethundrede og seksogfirs sekshundrede og syvogfirs,1
3457,nihundrede og fireogtredive ethundrede og tre,1
3458,firehundrede og otteogtyve,0
3459,ottehundrede og otteogtyve,0
3460,trehundrede og enogfyrre femhundrede og tooghalvfjerds,1
3461,nihundrede og seks ottehundrede og treoghalvfjerds,1
3462,ethundrede og toogfyrre treogfyrre,1
3463,ethundrede og fireogtredive,0
3464,femhundrede og fireoghalvtreds,0
3465,femhundrede og niogtyve ethundrede og elleve,1
3466,femhundrede og toogtyve firehundrede og enogfirs,1
3467,ottehundrede og enoghalvfjerds syvhundrede og enogtredive,1
3468,femhundrede og toogfirs,0
3469,seks trehundrede og firs,1
3470,nihundrede og treoghalvfems,0
3471,firehundrede og toogtredive,0
3472,firehundrede og niogfyrre,0
3473,nihundrede og otteogtyve trehundrede og sytten,1
3474,enoghalvtreds,0
3475,enoghalvfjerds sekshundrede og atten,1
3476,ottehundrede og otteoghalvtreds,0
3477,tohundrede og femogfyrre syvhundrede og niogfirs,1
3478,sekshundrede og fireoghalvfems,0
3479,syvhundrede og enogtyve sekshundrede og toogtredive,1
3480,firehundrede og seksoghalvfems,0
3481,firehundrede og niogfirs,0
3482,trehundrede og enoghalvfems,0
3483,syvhundrede og tooghalvfjerds trehundrede og fireoghalvfems,1
3484,tohundrede og seksten,0
3485,femhundrede og niogtredive ethundrede og syvogtyve,1
3486,ethundrede og tre,0
3487,trehundrede og otteogtyve,0
3488,sekshundrede og femogfyrre,0
3489,halvfjerds sekshundrede og seksten,1
3490,trehundrede og fire ethundrede og elleve,1
3491,syvhundrede og treogfirs,0
3492,nihundrede og treogfyrre,0
3493,ethundrede og enoghalvfems sekshundrede og halvfems,1
3494,femhundrede og syv,0
3495,ethundrede og to,0
3496,femhundrede og syvogtyve,0
3497,syvhundrede og nitten,0
3498,trehundrede og femogfirs ethundrede og otte,1
3499,tohundrede og fireoghalvfems,0
3500,firehundrede og seksogtreds,0
3501,nihundrede og treoghalvfems,0
3502,firehundrede og syvogtreds,0
3503,syvhundrede og fire trehundrede og seksogtredive,1
3504,firehundrede og enogfirs ethundrede og enogtyve,1
3505,trehundrede og femogfirs tohundrede og toogfyrre,1
3506,sekshundrede og treogtredive nihundrede og seksoghalvfems,1
3507,firehundrede og enoghalvfems,0
3508,nihundrede og seksoghalvfems,0
3509,syvoghalvfems femhundrede og enogtyve,1
3510,syvhundrede og niogtredive femhundrede og toogtredive,1
3511,ethundrede og otteoghalvtreds ottehundrede og enoghalvtreds,1
3512,trehundrede og otteogfyrre,0
3513,firehundrede og otteogtredive ottehundrede og enoghalvfems,1
3514,nihundrede og to otte,1
3515,syvogtyve nihundrede og nioghalvtreds,1
3516,tohundrede og niogtreds,0
3517,tohundrede og femogfyrre femogfyrre,1
3518,femoghalvfems firehundrede og femoghalvtreds,1
3519,trehundrede og seksogfyrre,0
3520,femhundrede og seksogtyve trehundrede og ti,1
3521,ethundrede og seksogfirs sekshundrede og seksten,1
3522,syvhundrede og ti,0
3523,femhundrede og femoghalvfjerds,0
3524,otteoghalvtreds firehundrede og niogtyve,1
3525,femogtredive,0
3526,tooghalvfems ottehundrede og nioghalvtreds,1
3527,trehundrede og nioghalvtreds trehundrede og fireogtreds,1
3528,nihundrede og toogfyrre sekshundrede og nioghalvfjerds,1
3529,firehundrede og syvoghalvfems,0
3530,tohundrede og syvogtyve,0
3531,nihundrede og treogtreds ethundrede og et,1
3532,firehundrede og syvogfirs trehundrede og tre,1
3533,tohundrede og ni ethundrede og femoghalvfems,1
3534,femhundrede og fem otte,1
3535,ottehundrede og treogtredive,0
3536,trehundrede og otteogfyrre,0
3537,nihundrede og otteogfyrre femhundrede og nioghalvfjerds,1
3538,tohundrede og syvogtredive sekshundrede og enogtredive,1
3539,femhundrede og otteoghalvfjerds,0
3540,tohundrede og seksogtredive,0
3541,sekshundrede og tretten,0
3542,firehundrede og syvoghalvfems,0
3543,femhundrede og femogfirs trehundrede og ti,1
3544,firehundrede og fyrre,0
3545,femogtreds syvhundrede og tooghalvtreds,1
3546,ti tohundrede og femoghalvfems,1
3547,sekshundrede og otteogtredive,0
3548,syvhundrede og fireoghalvtreds,0
3549,syvhundrede og nitten,0
3550,trehundrede og niogfyrre syvhundrede og tolv,1
3551,ethundrede og halvfjerds syvhundrede og seksogtyve,1
3552,syvhundrede og seksoghalvfjerds tohundrede og femoghalvtreds,1
3553,tohundrede og enogtredive,0
3554,trehundrede og treoghalvfems,0
3555,tohundrede og halvfjerds ethundrede og treogfyrre,1
3556,syvhundrede og tooghalvtreds tohundrede og fireogfirs,1
3557,syvhundrede og femogtyve trehundrede og fireogtreds,1
3558,nihundrede og treds firehundrede og fireogfirs,1
3559,syvhundrede og femogtreds,0
3560,ethundrede og femten,0
3561,firehundrede og tooghalvtreds firehundrede og niogtreds,1
3562,femhundrede og fireogtreds trehundrede og nitten,1
3563,ethundrede og treogtredive,0
3564,trehundrede,0
3565,firehundrede og enogtredive,0
3566,femhundrede og halvfems,0
3567,sekshundrede og seksogfirs syvhundrede og femoghalvtreds,1
3568,sekshundrede og fem,0
3569,toogtreds trehundrede og to,1
3570,syvhundrede og niogfirs femhundrede og enogtreds,1
3571,femhundrede og fireogtreds,0
3572,fireoghalvfjerds,0
3573,nihundrede og seksten,0
3574,syvhundrede og femoghalvfjerds nihundrede og tre,1
3575,syvhundrede og otte ethundrede og fem,1
3576,syvhundrede og halvfjerds fireoghalvtreds,1
3577,ottehundrede og treogtyve tohundrede og syvogfirs,1
3578,sekshundrede og nioghalvfjerds,0
3579,syvhundrede og elleve syvhundrede og treoghalvfems,1
3580,otteogtreds,0
3581,nihundrede og femten,0
3582,nihundrede og otteogtredive,0
3583,ethundrede og nioghalvfjerds firehundrede og treoghalvtreds,1
3584,tohundrede og tooghalvfjerds femogtyve,1
3585,ottehundrede og femten,0
3586,ottehundrede og syvoghalvfems firehundrede og syvogfyrre,1
3587,syvhundrede og nioghalvtreds ottehundrede og fireogfyrre,1
3588,sekshundrede firehundrede og femogtreds,1
3589,fireogtredive,0
3590,femhundrede og et sekshundrede og seksogfirs,1
3591,syvhundrede og tooghalvtreds,0
3592,trehundrede og seksten trehundrede og otteoghalvtreds,1
3593,firehundrede og niogtreds,0
3594,trehundrede og fireogtyve nihundrede og halvfems,1
3595,nihundrede og syvogtyve,0
3596,sekshundrede og otteogtreds tohundrede og enogtreds,1
3597,ottehundrede og halvtreds ottehundrede og seksogfirs,1
3598,tohundrede og syvogtyve syvogtreds,1
3599,sekshundrede og seksoghalvtreds,0
3600,tohundrede og treogtreds sekshundrede og syvogtreds,1
3601,femhundrede og ti niogtredive,1
3602,syvhundrede og halvfjerds nihundrede og tre,1
3603,nihundrede og syvogtredive ethundrede og fireogtredive,1
3604,femhundrede og halvfjerds,0
3605,tohundrede og femogtreds,0
3606,ethundrede og seksogtredive,0
3607,trehundrede og enoghalvfems,0
3608,syvhundrede og sytten trehundrede og tyve,1
3609,syvhundrede og seksogfirs fireogfyrre,1
3610,tohundrede og sytten,0
3611,elleve,0
3612,femhundrede og otteoghalvfjerds trehundrede og nioghalvtreds,1
3613,tredive,0
3614,firehundrede og syvoghalvtreds trehundrede og seksogfyrre,1
3615,femoghalvfems,0
3616,sekshundrede og treogfirs,0
3617,femhundrede og fireogtredive tohundrede og fire,1
3618,tohundrede og tredive sekshundrede og seksogtyve,1
3619,syvhundrede og nioghalvfjerds ottehundrede og nitten,1
3620,syvogtyve syvhundrede og halvfems,1
3621,tohundrede og syvoghalvtreds,0
3622,nihundrede og otteogfyrre ottehundrede og fireogfyrre,1
3623,ottehundrede og to,0
3624,femhundrede og femogtredive sekshundrede og seksoghalvfems,1
3625,nihundrede og treogtredive,0
3626,tohundrede og otteogtredive femhundrede og atten,1
3627,sekshundrede og otteoghalvtreds,0
3628,tohundrede og tooghalvfjerds syvhundrede og halvfjerds,1
3629,sekshundrede og syv ethundrede og nioghalvtreds,1
3630,femhundrede og toogtyve femhundrede og fireoghalvtreds,1
3631,ottehundrede og fireogtredive,0
3632,tohundrede og seksogfirs,0
3633,fireogfirs fireogtredive,1
3634,ottehundrede og syvogtyve,0
3635,sekshundrede og seksoghalvfems femhundrede og seksogtredive,1
3636,sekshundrede og fireogtredive,0
3637,ethundrede og otteoghalvtreds,0
3638,ottehundrede og seksogtyve sekshundrede og niogtyve,1
3639,trehundrede og toogfyrre,0
3640,femhundrede og et,0
3641,ottehundrede og niogtreds nihundrede og halvfems,1
3642,femhundrede og halvtreds,0
3643,syvhundrede og seksogtyve,0
3644,otte ottehundrede og niogtredive,1
3645,firehundrede og otteogtyve nihundrede og seks,1
3646,tohundrede og et,0
3647,seksogtreds femhundrede og seksten,1
3648,ethundrede og syv,0
3649,firehundrede og treogtreds,0
3650,fireogtredive ottehundrede og fireogfirs,1
3651,femhundrede og halvfjerds syvhundrede og to,1
3652,ethundrede og treogtyve,0
3653,tooghalvtreds treogfirs,1
3654,firehundrede og ni,0
3655,ottehundrede og enogtredive,0
3656,ethundrede og seks ethundrede og fireoghalvfems,1
3657,femhundrede og otteogfirs,0
3658,ni firehundrede og syvoghalvtreds,1
3659,firehundrede og tooghalvfjerds,0
3660,firehundrede og fireogtredive,0
3661,tohundrede og tolv seksogfirs,1
3662,ottehundrede og fireogfyrre femhundrede og niogtreds,1
3663,syvhundrede og seksoghalvfjerds,0
3664,nihundrede og femogtredive ni,1
3665,tohundrede og otteoghalvtreds,0
3666,ottehundrede sekshundrede og treogfirs,1
3667,ottehundrede og treogtyve,0
3668,trehundrede og toogtredive firehundrede og treogtredive,1
3669,sekshundrede og elleve ottehundrede og syvoghalvtreds,1
3670,ethundrede og femogfyrre trehundrede og femogtreds,1
3671,firehundrede og seksogtyve firehundrede og femogtredive,1
3672,nihundrede og firs,0
3673,trehundrede og syvoghalvfems sekshundrede og tooghalvfems,1
3674,ottehundrede og niogfyrre,0
3675,firehundrede og niogfyrre,0
3676,femhundrede og tretten,0
3677,trehundrede og otteogtreds nihundrede og enogfyrre,1
3678,tohundrede og otteogtreds nihundrede og firs,1
3679,nihundrede og syv,0
3680,ottehundrede og treogfirs ethundrede og tooghalvfems,1
3681,sekshundrede og seksogtreds,0
3682,ethundrede og syv ottehundrede og sytten,1
3683,ethundrede og toogfyrre,0
3684,femhundrede og femogfirs fireogfirs,1
3685,nihundrede og enoghalvtreds firehundrede og nioghalvfjerds,1
3686,sekshundrede og femoghalvfjerds,0
3687,sekshundrede og tooghalvtreds ethundrede og otteoghalvfems,1
3688,firehundrede og fireogtreds,0
3689,ethundrede og otteoghalvtreds ottehundrede og otteogtreds,1
3690,nihundrede og sytten,0
3691,tohundrede og seksten syvhundrede og tooghalvfjerds,1
3692,firehundrede og otteogtredive,0
3693,treds,0
3694,firehundrede og enogfyrre syvhundrede og tooghalvfems,1
3695,firehundrede og syvogtreds,0
3696,nihundrede og tooghalvtreds,0
3697,nihundrede og ni,0
3698,trehundrede og seksogtredive,0
3699,ottehundrede og treoghalvtreds,0
3700,tohundrede og tredive ottehundrede og tretten,1
3701,otteogfirs sekshundrede og ni,1
3702,trehundrede og niogfirs,0
3703,syvhundrede og fem nihundrede og nioghalvtreds,1
3704,to,0
3705,ottehundrede og tooghalvfems syvhundrede og toogfirs,1
3706,nihundrede og fireogtredive,0
3707,sekshundrede og otteogtyve firehundrede og niogfyrre,1
